tier,leagueId,queue,name,entries,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'CajIqaq9X2w_vxdgi-BYP7y-aY3yp2B11RvmTODICy1cM8eudfyGc9J0Aw', 'summonerName': 'xycj', 'leaguePoints': 1143, 'rank': 'I', 'wins': 154, 'losses': 100, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",CajIqaq9X2w_vxdgi-BYP7y-aY3yp2B11RvmTODICy1cM8eudfyGc9J0Aw,xycj,1143,I,154,100,True,False,False,False,sCQ6PPw09rKJBXtVGZIKorzh4IZ6me_PmGRGesoYmDoWfw4VXo1i3Ck2KyfdH3Fqg7x2Wyq4C9gl3w
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'P-1SChIgokKi346f4XSmYPBRnkfwAI5zIQ2651PuEK6unEbE8DwQWZHTDQ', 'summonerName': 'BRO A MID', 'leaguePoints': 839, 'rank': 'I', 'wins': 296, 'losses': 251, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",P-1SChIgokKi346f4XSmYPBRnkfwAI5zIQ2651PuEK6unEbE8DwQWZHTDQ,BRO A MID,839,I,296,251,False,False,False,False,CXZtD_nqo21ObHsIuhHZFTQyCrM3aeFfeQtneDB1rlUdQ2YjxiSAxLZrE9hkOZxx1p6LMaNCppoDSA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'EsSqQXAf5kmxwOp5UgHtQSXf9gNwI09Ax8emGjhE1Obfrnhi3MwQ654vpQ', 'summonerName': 'ni2ba', 'leaguePoints': 900, 'rank': 'I', 'wins': 414, 'losses': 371, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",EsSqQXAf5kmxwOp5UgHtQSXf9gNwI09Ax8emGjhE1Obfrnhi3MwQ654vpQ,ni2ba,900,I,414,371,True,False,False,False,wJDe4AwRlkBhTCyBjC_72NO5t1BgsiNsx7GgX2F3qvYN1f_incs_-hETfdzsuGRJYDBMFR3UmyP2Yg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'WNLGS3oXNcXbOq6xIY6zO6JpjS6SQhrMAQoGxCcu3fj2Yaf3fkiJol5quw', 'summonerName': 'yuyuyu1', 'leaguePoints': 821, 'rank': 'I', 'wins': 280, 'losses': 237, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",WNLGS3oXNcXbOq6xIY6zO6JpjS6SQhrMAQoGxCcu3fj2Yaf3fkiJol5quw,yuyuyu1,821,I,280,237,True,False,False,False,G0X7LeNXJfQv8twdivew86224utDX8Ji6GV8YUmdLBIv22gc2fYCNmKnzD9MOZmlvEbM_AjRcUFF0g
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'HIRnrqLeTzSGxTUQggyTrQRkJiMj9UIJpIwaZzY0l8zFF4DgDKwgCsdCiA', 'summonerName': '', 'leaguePoints': 1431, 'rank': 'I', 'wins': 248, 'losses': 145, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",HIRnrqLeTzSGxTUQggyTrQRkJiMj9UIJpIwaZzY0l8zFF4DgDKwgCsdCiA,,1431,I,248,145,True,False,False,False,
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'jYDWOJ_-Y2UyHhTud8yqHkNzKuLo0jDFw9n4JlJFPIKWw-q01BlMvOY7QA', 'summonerName': 'DRX 영슌', 'leaguePoints': 1169, 'rank': 'I', 'wins': 240, 'losses': 195, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",jYDWOJ_-Y2UyHhTud8yqHkNzKuLo0jDFw9n4JlJFPIKWw-q01BlMvOY7QA,DRX 영슌,1169,I,240,195,True,False,False,False,58XxlATKnE-zzEVuoWK4Pvcaz3RGA0wjN7Ckng5_0PURQ-ZfZqtetAZsfnQvyAKNvSWJ4X4k-Mn2gQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'uqB6jbbtC-SZ-GCqaN8XAbrWCHTZYYEZTSwjvs3W55Re-fqHhXcvFVVx8A', 'summonerName': '빙산의 일 각', 'leaguePoints': 1185, 'rank': 'I', 'wins': 187, 'losses': 115, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",uqB6jbbtC-SZ-GCqaN8XAbrWCHTZYYEZTSwjvs3W55Re-fqHhXcvFVVx8A,빙산의 일 각,1185,I,187,115,True,False,False,False,vhrIe6eQRmwZ9gQMBjZk2urgUBVg8swL1Gfnm6KEWLv_3SPDblHfPKi6P8JK4tYTqsYMZDDw2ShEjg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'MZPKJIbeZeWI9013v1f7U78wW-EJa0LUT9G_udlwbQH4PKWgNbWzlt9xUQ', 'summonerName': 'Hoxpi', 'leaguePoints': 904, 'rank': 'I', 'wins': 189, 'losses': 139, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",MZPKJIbeZeWI9013v1f7U78wW-EJa0LUT9G_udlwbQH4PKWgNbWzlt9xUQ,Hoxpi,904,I,189,139,False,False,True,True,Q77TOwQAhVytNxkIwK2mKTbxBcXQMGdvIWGJI-3UGzCR_vbKbNG3PHZkozG7AYDnzEtI62vOMDdjsQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'RQBbZemOMH5OghNpgAeRwk6SlVZBfqG3XeWfET1HKRudMwE', 'summonerName': 'DRX Rascal', 'leaguePoints': 942, 'rank': 'I', 'wins': 216, 'losses': 163, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",RQBbZemOMH5OghNpgAeRwk6SlVZBfqG3XeWfET1HKRudMwE,DRX Rascal,942,I,216,163,False,False,True,True,sU7gSzl4SxvcFxI6tUGsyJHEC4fk63BtmDzgxmcLcQ7jIjFNp6Wo8ZrchV7-5R_Yuuxul3suhMpYIQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'tIBfByx98VTkIOFQwPoybjxMOMcYkKD84M7fcerg2jiDLcqfnk52N1R-yw', 'summonerName': '아브레', 'leaguePoints': 1002, 'rank': 'I', 'wins': 225, 'losses': 179, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",tIBfByx98VTkIOFQwPoybjxMOMcYkKD84M7fcerg2jiDLcqfnk52N1R-yw,아브레,1002,I,225,179,False,False,True,False,kh1BTF9rQ_tsSrDhO2sHLO_jUhzFTzyoXTlsAD8TYBSmIBQs6MLfiZClY-DuNV0tC--ODzv1txv5jA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'kqSQ0uwYIJIp6-dU52gD-i8QYPyHIB6rvVueNXm9Ulg92OY', 'summonerName': 'Assasiй', 'leaguePoints': 1000, 'rank': 'I', 'wins': 196, 'losses': 148, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",kqSQ0uwYIJIp6-dU52gD-i8QYPyHIB6rvVueNXm9Ulg92OY,Assasiй,1000,I,196,148,False,False,False,False,xEwaNp4sDWvcGNh7xIbwgg-VTynjthD5UjURimW1P3MQNTqRLblN28W_iKeksvKFhZT_WrTzIAd1gw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'IsH1ijUwb__7xiXL-YGiXOD2C87nA9zfhHeYrvjtcwoG70s', 'summonerName': 'bababaabam', 'leaguePoints': 957, 'rank': 'I', 'wins': 191, 'losses': 148, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",IsH1ijUwb__7xiXL-YGiXOD2C87nA9zfhHeYrvjtcwoG70s,bababaabam,957,I,191,148,False,False,True,True,r4A03cyGFxehieS6aO9FSBHFha7fKsMrevNJ5USGArifCTnB-3iMYFW_J4zGdxQShFgtZWpcVgVqMA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'M4XFUKPWx3_vcX5ezKZbvSR1l1Y5kdj0bYjOb2qWPxEP-WiQM10uJVuyMA', 'summonerName': 'Hyun min 06', 'leaguePoints': 875, 'rank': 'I', 'wins': 308, 'losses': 266, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",M4XFUKPWx3_vcX5ezKZbvSR1l1Y5kdj0bYjOb2qWPxEP-WiQM10uJVuyMA,Hyun min 06,875,I,308,266,False,False,True,True,Fhz4bbyFIoUbYkhuCG8H5dXdJHsG6Nximpl82CXVVq7eJOcmeE7mZdgVrOoVViKbTFuvaUDq0MQHUw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'fRTAa6WexbRBiHGV17ivgetUk1W8jdk0MyrLNRyrsEF4Khw', 'summonerName': '죽으면끝인데뭐', 'leaguePoints': 914, 'rank': 'I', 'wins': 92, 'losses': 48, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",fRTAa6WexbRBiHGV17ivgetUk1W8jdk0MyrLNRyrsEF4Khw,죽으면끝인데뭐,914,I,92,48,False,False,False,False,JGVzqumrUjO4Xzj1GAAuS27CwO6DupDEXJJL29ZsixCl_EOfdFqRSD25g1qgBZohx3beFckJIl6hvw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'wsX8FHt-MIW8jPccWYAUPls-xPuORNwIQj_80thQn3LlOA', 'summonerName': '캬 루', 'leaguePoints': 848, 'rank': 'I', 'wins': 164, 'losses': 126, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",wsX8FHt-MIW8jPccWYAUPls-xPuORNwIQj_80thQn3LlOA,캬 루,848,I,164,126,False,False,False,False,wREZ0Ux_6UKbXjReFaBJS0BfhjYdznhR6ZnT3kUaUlO9KYmfc2Bdqhe0hjR_hOn_WBwesnk24_Vy_A
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'pzXwiXYui1Z9lcW72bYfUbIvatkWGoo3vafX2qmv7k_gzrQUHANALPlwow', 'summonerName': 'lkx', 'leaguePoints': 1050, 'rank': 'I', 'wins': 202, 'losses': 146, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",pzXwiXYui1Z9lcW72bYfUbIvatkWGoo3vafX2qmv7k_gzrQUHANALPlwow,lkx,1050,I,202,146,False,False,False,True,PKaJKDi0HyQnS9gB6_Cm_3z_Mv7Fml1VbmFGR0aHE2C1aPUGL6X6FbvChuJ8SKp-sF7sPXpmyNyq1Q
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'KPVFP6b0H90GnwppQgfWc4QrsPMcfjWAYbrXeni1AKOVz_NZt4JpCoeFXw', 'summonerName': '', 'leaguePoints': 1208, 'rank': 'I', 'wins': 157, 'losses': 90, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",KPVFP6b0H90GnwppQgfWc4QrsPMcfjWAYbrXeni1AKOVz_NZt4JpCoeFXw,,1208,I,157,90,False,False,False,False,
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'ddCbCBcNv_WO10DjxL6qTIy58sLIz3mrVoVWWlQcTnuPdlA', 'summonerName': '맛있게죽기', 'leaguePoints': 1232, 'rank': 'I', 'wins': 220, 'losses': 159, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",ddCbCBcNv_WO10DjxL6qTIy58sLIz3mrVoVWWlQcTnuPdlA,맛있게죽기,1232,I,220,159,True,False,False,False,YNJfVuiA0mYPNHahC5teothH1mg0wUAvi83y5mbJEezmYT3AzjuFrhcAbn6pseau3USZtjG0OA3YVg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'paZWE-uu9hqYGI_W2cQq60qkTckyoxb24PirX0UxsthFwoc', 'summonerName': '읏 자', 'leaguePoints': 913, 'rank': 'I', 'wins': 119, 'losses': 63, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",paZWE-uu9hqYGI_W2cQq60qkTckyoxb24PirX0UxsthFwoc,읏 자,913,I,119,63,False,False,False,True,uEWZwxWOeolj-1W74qhgksNlZaaRa9B1icXwO_1JLiLVdL3wBikgMajaRKJ7vEGYVCxKY7s5K7cTMw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'HF81-dGlu738epVtCRUnL3u62eKVSWiIuuCZ3z2q0sw5hs0', 'summonerName': '애 듀', 'leaguePoints': 871, 'rank': 'I', 'wins': 144, 'losses': 98, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",HF81-dGlu738epVtCRUnL3u62eKVSWiIuuCZ3z2q0sw5hs0,애 듀,871,I,144,98,False,False,True,False,-PXxE05bm1B5jM_fLqW3FH0RPWL9Pq6LFR0-Ma0T6C5NSzJz0hzLMCcIHld3Vnt300IdqEzOJfUZ_Q
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'XitOctPR3o88UVwkNuC9i4KMxP5RSi7jQnKLWgG8OEEM4sJkkOwQogNt8Q', 'summonerName': '피그도그', 'leaguePoints': 959, 'rank': 'I', 'wins': 144, 'losses': 102, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",XitOctPR3o88UVwkNuC9i4KMxP5RSi7jQnKLWgG8OEEM4sJkkOwQogNt8Q,피그도그,959,I,144,102,False,False,False,False,lrj5VE8p6B8BrBcqKDBDgP0u7nydpgvhyQ_zSKRmRB_MIdlhKvG1u7Zf7b4-ub1HcAMkG9M8U8T76Q
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'dWTBMEa11Ai2FjwJFkcaaRsL48NRARfT6IcOvXJ_nUDS-1bL', 'summonerName': 'waywode', 'leaguePoints': 931, 'rank': 'I', 'wins': 171, 'losses': 129, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",dWTBMEa11Ai2FjwJFkcaaRsL48NRARfT6IcOvXJ_nUDS-1bL,waywode,931,I,171,129,False,False,True,True,NcuO838jiZVzeDB081sQS-WyjSJL98GRRF9UFCbvuGKaqjxoZAZeD4X7N1kYoLblT3NMsrs1012Eyg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'bk5-WX9gQem40UFeZhMAC3O4iiaE2tc2SY2jBkfXbcMdGTo', 'summonerName': 'KT Hype', 'leaguePoints': 941, 'rank': 'I', 'wins': 182, 'losses': 139, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",bk5-WX9gQem40UFeZhMAC3O4iiaE2tc2SY2jBkfXbcMdGTo,KT Hype,941,I,182,139,True,False,False,False,yAN2tJFYst6beNG0Jj1sV96OSG3GyJTge0c6j6uWDtds8DUPk5wmNC-pLydZcR-KVuqbFskpACV_eQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'eSrpkyXym4mnAwIOzbSrm3IWJpPdlEkMsyo15oHBDIpRt_rWgLT-jlEYYg', 'summonerName': '0670', 'leaguePoints': 1056, 'rank': 'I', 'wins': 391, 'losses': 346, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",eSrpkyXym4mnAwIOzbSrm3IWJpPdlEkMsyo15oHBDIpRt_rWgLT-jlEYYg,0670,1056,I,391,346,True,False,False,False,3LfWVOI4SoALZP3qaJZV6fYcMGWju1J4uwBSXBaADsuUYMv4QMxeJOF4COZ2hFAHtZ7_EeK4ukai9Q
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'w-xPM408fUOm3MiaoumH91HVt5hwhVp3TiCdTrCFNJJ96NY', 'summonerName': 'kllkkllkk', 'leaguePoints': 864, 'rank': 'I', 'wins': 157, 'losses': 107, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",w-xPM408fUOm3MiaoumH91HVt5hwhVp3TiCdTrCFNJJ96NY,kllkkllkk,864,I,157,107,False,False,True,True,H1M6NrESR_XM8a3pGv9lFD8TFyK_EWJx83UqYiL5nLUVbMqyHSZwpK4ls9wZtFe02Raw6ZcgdsqY3A
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'Zb1-dEZsieddHeIIJtjDLLXNyNp2M_AL3qH1PqhxVEy4W6U', 'summonerName': '어쩌라고맞짱뜰까', 'leaguePoints': 899, 'rank': 'I', 'wins': 127, 'losses': 92, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Zb1-dEZsieddHeIIJtjDLLXNyNp2M_AL3qH1PqhxVEy4W6U,어쩌라고맞짱뜰까,899,I,127,92,False,False,False,False,KCWpqXJknbvwmLtqwU1AvliOzbLSVX663pdd-eM93-44F9MipT0Qk1cEijLsqa8bDtI5DR-roe1crw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'v6IUQDVm-0shab_9pEfnHgmmXbcf9jFmY4K6pyEaV27w6QlejqFol5G11A', 'summonerName': '좋은꿈꿔요i', 'leaguePoints': 1096, 'rank': 'I', 'wins': 217, 'losses': 150, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",v6IUQDVm-0shab_9pEfnHgmmXbcf9jFmY4K6pyEaV27w6QlejqFol5G11A,좋은꿈꿔요i,1096,I,217,150,False,False,False,False,p17XxpYj4-XvTpO87M56m_O-93-UKlwN-98GTxPqIA0mUMHwerAnevjFxMH2HzTY4edfOziWZ3B-LA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'UcEwsieKSwgmD5DlO1oN7Kjlb__BEEjnn2YaNmjSuPeMYLCvNqt86drRCA', 'summonerName': 'Croquette', 'leaguePoints': 918, 'rank': 'I', 'wins': 301, 'losses': 260, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",UcEwsieKSwgmD5DlO1oN7Kjlb__BEEjnn2YaNmjSuPeMYLCvNqt86drRCA,Croquette,918,I,301,260,True,False,False,False,90gKsl44_ysxHstJ5-pTd-dPDaiOV2NCe5_L0b9XROM_CCHNgE-kkm3dgUQqEXMDHYHNdAwZLLvBSQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'jr5l_xnBuaph-6B1bD9_GZ1Ql3ENV12MtfRXnlAJeR5kcBo', 'summonerName': 'kiin', 'leaguePoints': 1231, 'rank': 'I', 'wins': 144, 'losses': 89, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",jr5l_xnBuaph-6B1bD9_GZ1Ql3ENV12MtfRXnlAJeR5kcBo,kiin,1231,I,144,89,True,False,False,False,bPbmFB_v1_Ygm0FCtPIikjf1BLuX82R91gfi9RBK0dNwgtfPAhPEeghomIcQA8C3X1401lW-4Vo5Iw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'jAWcGAWJjU6so4xoDFBqe-CUOwAH_ZHmQzPT4YX96Nv6cKb0ebUDrEk7mQ', 'summonerName': 'meiyouzixin', 'leaguePoints': 1063, 'rank': 'I', 'wins': 270, 'losses': 210, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",jAWcGAWJjU6so4xoDFBqe-CUOwAH_ZHmQzPT4YX96Nv6cKb0ebUDrEk7mQ,meiyouzixin,1063,I,270,210,False,False,False,True,9r5m2nVwc3QW-kcNWEbH7h72S9XUUb3GEj2hq4c-Gm3FoBtnmfi_fWAS8_t6U_Cf5K8Ywg7CXEJgyA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 't9oqIxPSMLIfAU1Q65wXR5dkbvD06V-dtEKcVbW1DZwnD90', 'summonerName': 'Chinata', 'leaguePoints': 1035, 'rank': 'I', 'wins': 158, 'losses': 110, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",t9oqIxPSMLIfAU1Q65wXR5dkbvD06V-dtEKcVbW1DZwnD90,Chinata,1035,I,158,110,True,False,False,False,s4-1IAoEn5UVfyvYYNs04lX0dyW0LoPjQSxQ--CmOEqxNJKa0adQfBwJ7pLKEpzDhjLur-b89Z0UNg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '4vdGccwyh5nslBThIcPZSGR0HaSZUgFLc5Bl2cQm8WZ7K8xFg9l8gAqCXQ', 'summonerName': 'underdog3', 'leaguePoints': 855, 'rank': 'I', 'wins': 243, 'losses': 198, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",4vdGccwyh5nslBThIcPZSGR0HaSZUgFLc5Bl2cQm8WZ7K8xFg9l8gAqCXQ,underdog3,855,I,243,198,False,False,True,False,DdRAtfs3bCxpzMYlrp9KtXpzbIFrXsZHX9o8EN8jF0cb6MmaZOmZuhAWkjEqL6l1qij7BK5ayiegtg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'q7wAiBdDXOLdl-Xsf5UqVMSV-jKHJdhQcYTsvZcfOF-tMPI6unLA9PYDQA', 'summonerName': '유 빔', 'leaguePoints': 884, 'rank': 'I', 'wins': 201, 'losses': 158, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",q7wAiBdDXOLdl-Xsf5UqVMSV-jKHJdhQcYTsvZcfOF-tMPI6unLA9PYDQA,유 빔,884,I,201,158,False,False,True,True,ScH_vayRjILsH2TXAhs_wcX6QuQi4N21t5eNB3mqcer-zCSnQK1OTvxu6uLIthnx20ueEomQOThZtA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'opNY0Lx6TxjrSsJb8fojpbHxbVK1603_FooZ1wBvbIrYOE4kyLUgXQSIEg', 'summonerName': 'FA Smlz', 'leaguePoints': 832, 'rank': 'I', 'wins': 205, 'losses': 172, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",opNY0Lx6TxjrSsJb8fojpbHxbVK1603_FooZ1wBvbIrYOE4kyLUgXQSIEg,FA Smlz,832,I,205,172,False,False,False,False,NInprzPadr3yNHwYEvLvgOy0ogSpmSQaWthNaypM7bF07IyxS_kSbMh6DmMB0cfuw1thvFhC0w0Zmg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'PHoVoRdNeZZfQVwuGt0pcmSowHR1wppjI8vTnfIr3dEJDVM', 'summonerName': '칸 나', 'leaguePoints': 949, 'rank': 'I', 'wins': 282, 'losses': 238, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",PHoVoRdNeZZfQVwuGt0pcmSowHR1wppjI8vTnfIr3dEJDVM,칸 나,949,I,282,238,True,False,False,True,VPVTsZGf2xvxkibIJ6GfCv5QaTb9okGy4fDXD6cynRCGvYg9jcmd629rTbIPXS7obuzxON3cYXipbQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'RF1M9iEG6V78bESgz2JeQn8tFi2vlyjoU_HOp2nxNbQ1TuJNSlyiKsvzvg', 'summonerName': 'noobnoobzz', 'leaguePoints': 1129, 'rank': 'I', 'wins': 145, 'losses': 99, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",RF1M9iEG6V78bESgz2JeQn8tFi2vlyjoU_HOp2nxNbQ1TuJNSlyiKsvzvg,noobnoobzz,1129,I,145,99,True,False,False,False,eC8SfUt3L48x-4wGoJNIGoGM-RoDRO0WFlzLW2jQr67fbCv7H5jiQE5DelPz8DRpcVJFVWPPY65mSw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'JFNMqR-6anRk0CW5qiXjsMTaQiF5HD6M7v6e2zODunAiEPE', 'summonerName': '꺾인 마음', 'leaguePoints': 1006, 'rank': 'I', 'wins': 118, 'losses': 63, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",JFNMqR-6anRk0CW5qiXjsMTaQiF5HD6M7v6e2zODunAiEPE,꺾인 마음,1006,I,118,63,False,False,False,True,r_Z8JdkH8WfdeAMf-x5zl7TtDfxStTOvtKElmroQsTJGisfmOXESCnHZsteCUXGrdOSRm1sV7wePeA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'U5ra4m4QteEbFI2mLQTmRk5pChIuRrBUd3s9mwzpJZi1N5k', 'summonerName': 'Last Summer', 'leaguePoints': 1264, 'rank': 'I', 'wins': 339, 'losses': 277, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",U5ra4m4QteEbFI2mLQTmRk5pChIuRrBUd3s9mwzpJZi1N5k,Last Summer,1264,I,339,277,True,False,False,True,YRNDstacWc31XTMMHxzkMAqEGBwRqN8MVQqE--tWS4fBQI1UP2p_TTOixDpLqxhQ8MbjXJQlcz9GYw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'kN9V93NgYW4R7_zz1vtn0eXUDlQGeJjOiOsEuu2TXSfl9t8', 'summonerName': 'aierlanxiaozhu', 'leaguePoints': 1119, 'rank': 'I', 'wins': 183, 'losses': 128, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",kN9V93NgYW4R7_zz1vtn0eXUDlQGeJjOiOsEuu2TXSfl9t8,aierlanxiaozhu,1119,I,183,128,False,False,False,True,jk9AbaKVVuA33wN1XB8waUXvMs0zwp1DmEtSmslkaQYEI5RQKHB5AkGacF9FO1aY2VEERgz_FBBrbQ
